,close,open,low,high,volume
2020-02-26,9142.85,9504.91,9092.0,9682.73,7336.380176600001
2020-02-27,8799.09,9135.0,8520.0,9280.33,12662.51037991
2020-02-28,8713.51,8791.51,8675.31,8974.75,7153.4016358100025
2020-02-29,8754.16,8703.87,8421.49,8806.26,6044.116468720003
2020-03-01,8531.21,8757.99,8499.19,8784.39,2476.73953865
2020-03-02,8624.84,8520.86,8410.0,8756.11,4747.719772019998
2020-03-03,8769.72,8617.39,8607.07,8980.34,5852.465461090002
2020-03-04,8812.92,8765.63,8660.04,8916.87,4083.9716778499987
2020-03-05,8904.09,8814.5,8663.76,8961.53,4237.53867336
2020-03-06,9118.15,8895.99,8889.67,9169.0,6100.367693810002
2020-03-07,9106.54,9114.68,9019.72,9187.85,3581.01238335
2020-03-08,8749.36,9100.54,8710.36,9219.13,3856.67529115
2020-03-09,7915.0,8749.36,7684.7,8764.0,11756.104653590002
2020-03-10,7906.99,7915.0,7636.0,8001.55,9076.54042823
2020-03-11,7870.42,7900.16,7733.99,8158.42,8111.800526340001
2020-03-12,7391.0,7874.59,7340.0,7988.78,11875.558799239998
2020-03-13,5355.0,7393.93,3850.0,7465.0,75649.72507530001
2020-03-14,5463.38,5355.0,4850.01,5990.35,35751.76456816
2020-03-15,5254.44,5458.72,5051.0,5538.32,13661.61280367
2020-03-16,4831.63,5249.06,4786.8,5965.77,20596.60289118
2020-03-17,5369.06,4850.0,4435.89,5444.0,33076.73815882
2020-03-18,5175.79,5364.77,5072.62,5569.9,17633.95702976
2020-03-19,5416.98,5171.79,5006.87,5475.0,21130.98301631
2020-03-20,6317.77,5415.4,5400.53,6433.98,25203.84637657
2020-03-21,6142.48,6315.97,5670.0,7139.0,30776.81593774
2020-03-22,6336.77,6142.18,5866.44,6461.91,9004.815862169999
2020-03-23,5882.7,6330.03,5686.34,6334.62,11635.01952217
2020-03-24,6555.0,5884.5,5748.05,6717.84,22683.14895292
2020-03-25,6681.31,6546.31,6495.32,6893.0,17436.60013109
2020-03-26,6603.0,6681.31,6457.17,6989.04,14936.515605789995
2020-03-27,6731.96,6600.71,6528.07,6872.67,8805.352659839999
2020-03-28,6197.51,6730.49,6074.0,6744.26,10700.00517132
2020-03-29,6135.42,6197.53,6030.51,6342.05,9394.23572614
2020-03-30,6259.94,6143.35,5856.0,6349.66,13470.030011850002
2020-03-31,6446.77,6259.94,6245.0,6630.0,11180.159293069995
2020-04-01,6329.99,6444.94,6250.0,6515.0,8049.535250279999
2020-04-02,6658.06,6335.44,6137.71,6766.36,10583.75206541
2020-04-03,6909.62,6655.95,6617.0,7236.39,16440.77385445
2020-04-04,6746.65,6910.75,6610.0,7047.96,9704.38482455
2020-04-05,6769.33,6738.46,6655.54,7014.0,6456.7632939
2020-04-06,7073.44,6764.15,6678.51,7115.92,6462.215524200001
2020-04-07,7382.89,7075.67,7025.41,7464.78,13677.025827390005
2020-04-08,7342.18,7388.9,7077.0,7469.0,11183.149810319996
2020-04-09,7331.41,7343.51,7193.13,7400.0,7052.954195349998
2020-04-10,6950.78,7338.98,6867.63,7367.18,11219.377070700002
2020-04-11,6894.0,6952.12,6750.15,6967.08,7321.609903990003
2020-04-12,6841.93,6894.0,6771.24,6914.01,2874.24461581
2020-04-13,6698.09,6840.29,6542.91,7201.76,11402.85176708
2020-04-14,6830.5,6699.69,6605.99,6933.04,7994.055794220002
2020-04-15,6885.1,6830.9,6766.96,6991.0,6778.645176800001
2020-04-16,6905.65,6889.18,6472.67,6983.11,11221.526706019995
2020-04-17,7046.54,6904.13,6873.89,7224.18,13763.64978705
2020-04-18,7101.84,7049.34,6995.39,7158.22,6777.133500499999
2020-04-19,7151.02,7106.88,7057.53,7306.15,6178.790399290003
2020-04-20,7188.88,7151.53,7057.46,7220.0,4355.26795651
2020-04-21,6887.57,7185.08,6757.75,7198.02,11026.578570080002
2020-04-22,6956.09,6888.73,6774.48,6970.91,5138.922738109999
2020-04-23,7063.59,6955.93,6930.43,7193.13,6835.6672285700015
2020-04-24,7567.96,7063.59,7055.0,7756.69,14699.22830811
2020-04-25,7557.14,7572.18,7391.57,7612.91,7109.4459486199985
2020-04-26,7548.76,7560.65,7483.51,7723.77,3177.38277119
2020-04-27,7702.02,7544.23,7485.0,7813.68,7560.924452240002
2020-04-28,7716.54,7702.02,7637.03,7798.42,7369.927395400001
2020-04-29,7960.1,7716.54,7664.84,7980.0,9131.24289939
2020-04-30,9217.45,7953.48,7941.97,9485.26,30552.339335180004
2020-05-01,8763.62,9204.34,8407.0,9230.12,16585.000502019997
2020-05-02,8804.44,8763.61,8664.31,9075.0,10757.30031822
2020-05-03,9000.0,8801.93,8775.01,9207.82,8241.684397130002
2020-05-04,8650.09,8997.14,8528.42,9145.57,8545.37391973
2020-05-05,9044.06,8650.16,8602.33,9120.0,9559.757848170002
2020-05-06,9041.0,9050.21,8760.1,9083.0,8755.526279000003
2020-05-07,9306.88,9042.05,9009.99,9417.95,15632.29400524
2020-05-08,9805.0,9313.29,9254.47,10074.0,27749.22587035
2020-05-09,9645.57,9805.0,9588.24,10027.88,18631.5041157
2020-05-10,8780.09,9646.23,8109.0,9797.54,22668.218744700003
2020-05-11,8674.29,8778.18,8267.91,8912.0,18079.61379711
2020-05-12,8648.49,8668.41,8181.0,9182.97,35495.755834930016
2020-05-13,8887.05,8648.49,8637.99,8984.87,13048.33958941
2020-05-14,9540.41,8890.29,8830.91,9554.46,13253.70073852
2020-05-15,9710.5,9538.01,9215.65,9945.34,23124.927770440005
2020-05-16,9417.94,9711.04,9112.0,9720.9,13677.30489959
2020-05-17,9526.72,9405.96,9255.24,9574.0,5089.642681659998
2020-05-18,9781.53,9519.58,9450.0,9966.12,13498.564762139997
2020-05-19,9592.13,9773.56,9451.2,9797.53,10176.83307643
2020-05-20,9759.68,9585.76,9545.23,9903.89,10933.325871679996
2020-05-21,9469.94,9770.82,9100.0,9802.1,12085.087229780005
2020-05-22,9106.18,9469.94,8800.0,9490.58,17396.967218640002
2020-05-23,9259.4,9106.17,9035.45,9316.12,6103.486149580002
2020-05-24,9264.05,9259.4,9084.83,9310.91,3362.478818450001
2020-05-25,8851.57,9263.43,8630.0,9305.29,10634.33416459
2020-05-26,8951.86,8847.89,8670.9,8984.16,7621.970269960001
2020-05-27,8845.26,8953.58,8690.0,9012.0,5209.856511350001
2020-05-28,9133.89,8846.46,8838.26,9300.0,7743.6157334499985
2020-05-29,9524.65,9134.42,9105.79,9625.01,11937.95207926
2020-05-30,9545.99,9518.59,9326.28,9597.04,6857.272259959997
2020-05-31,9573.28,9548.95,9392.57,9758.27,6860.26885438
2020-06-01,9555.03,9567.43,9373.96,9645.0,5372.132308279998
2020-06-02,10120.48,9552.98,9495.82,10429.26,18314.70028588
2020-06-03,9516.15,10118.39,9135.68,10222.72,17130.162337699996
2020-06-04,9650.63,9513.44,9490.1,9699.95,5883.22764023
2020-06-05,9762.39,9650.24,9430.0,9888.0,9570.110849259998
2020-06-06,9620.15,9771.95,9525.76,9856.48,7015.1356019999985
2020-06-07,9664.84,9615.85,9574.41,9744.39,2964.74592203
2020-06-08,9722.52,9660.05,9356.0,9829.31,7403.016612629997
2020-06-09,9680.55,9727.84,9566.81,9897.46,7063.635219390001
2020-06-10,9744.62,9686.07,9618.0,9844.0,5484.5637248600015
2020-06-11,9809.0,9744.6,9578.0,10011.4,8515.81311449
2020-06-12,9432.01,9809.0,9078.91,9833.17,15028.10927964
2020-06-13,9444.02,9425.89,9300.0,9555.0,6141.41046086
2020-06-14,9397.82,9444.02,9345.71,9500.0,2823.6384449
2020-06-15,9083.95,9397.82,8900.0,9443.07,8304.59285181
2020-06-16,9506.0,9084.54,9034.7,9596.31,8992.03560085
2020-06-17,9515.76,9502.93,9394.63,9593.99,6182.68504498
2020-06-18,9430.73,9508.62,9230.32,9566.53,4846.793595790001
2020-06-19,9253.28,9423.92,9225.15,9478.69,4868.660684739999
2020-06-20,9290.66,9253.25,9229.07,9429.99,4243.927437539999
2020-06-21,9364.74,9292.11,9138.0,9421.26,2962.44248277
2020-06-22,9425.0,9367.57,9267.2,9445.1,2347.14164371
2020-06-23,9650.39,9419.55,9388.59,9798.76,6835.384514630001
2020-06-24,9549.99,9650.39,9517.08,9700.01,4815.573214100001
2020-06-25,9165.0,9542.08,8989.0,9542.08,12916.20809692
2020-06-26,9119.2,9167.74,9089.8,9343.49,6739.54662069
2020-06-27,9168.73,9122.43,9024.61,9243.78,6109.7229831700015
2020-06-28,8997.22,9164.53,8830.63,9188.48,4329.79381541
2020-06-29,9093.89,8997.22,8992.95,9191.72,3650.49678633
2020-06-30,9130.23,9094.09,9014.92,9240.36,4828.625227889999
2020-07-01,9143.25,9128.72,9060.0,9192.25,2804.7126040400008
2020-07-02,9216.0,9142.36,9131.61,9300.0,4362.665084509998
2020-07-03,9102.71,9213.0,8939.0,9260.0,6804.17452148
2020-07-04,9075.01,9103.0,9027.17,9127.11,3167.26014179
2020-07-05,9065.15,9075.0,9032.01,9196.0,2221.9711411600006
2020-07-06,9185.41,9058.08,8905.0,9238.21,3894.50783633
2020-07-07,9265.32,9185.1,9177.0,9385.81,5285.03069669
2020-07-08,9284.46,9264.99,9201.78,9321.82,4405.897960660001
2020-07-09,9408.14,9280.55,9228.91,9479.57,6175.42473889
2020-07-10,9148.34,9403.48,9053.14,9434.2,5309.172272419999
2020-07-11,9269.02,9148.13,9140.91,9318.92,2701.248133939999
2020-07-12,9254.09,9270.39,9180.0,9293.28,1582.9287313600007
2020-07-13,9261.88,9248.68,9153.48,9347.76,2239.86655275
2020-07-14,9182.92,9258.3,9142.12,9351.17,4384.44031456
2020-07-15,9228.31,9178.93,9095.0,9282.08,3802.02547561
2020-07-16,9123.3,9228.53,9026.51,9247.27,5221.982628420002
2020-07-17,9110.46,9119.97,9028.35,9153.83,4609.21531209
2020-07-18,9143.03,9107.67,9085.38,9184.28,3039.31289859
2020-07-19,9156.32,9137.72,9122.81,9214.63,1352.83937089
2020-07-20,9182.43,9155.76,9106.3,9243.36,1763.33291273
2020-07-21,9321.71,9178.68,9128.21,9374.3,3736.102601800001
2020-07-22,9337.43,9318.67,9299.37,9442.89,4967.51765552
2020-07-23,9502.99,9335.26,9280.8,9573.0,6644.346393009999
2020-07-24,9509.79,9503.46,9453.38,9690.0,10084.90267847
2020-07-25,9585.45,9510.34,9493.34,9677.01,8131.327949349999
2020-07-26,9727.37,9580.68,9566.0,9751.82,4326.244537290001
2020-07-27,10223.98,9727.87,9710.34,10340.48,14914.85590926
2020-07-28,10890.59,10228.21,10130.0,11417.11,25889.153194839993
2020-07-29,11037.58,10890.59,10583.48,11199.74,14086.27834579
2020-07-30,10940.0,11034.65,10900.0,11358.47,14664.02038375
2020-07-31,11154.25,10941.52,10832.0,11189.0,7903.10149461
2020-08-01,11657.64,11153.34,11103.56,11763.1,13541.94779376
2020-08-02,11371.78,11657.69,10559.59,12100.0,13974.57921461
2020-08-03,11204.08,11365.65,10900.0,11378.99,6418.134668300003
2020-08-04,11303.06,11202.5,11119.82,11480.0,6976.1238
2020-08-05,11287.04,11301.51,11000.79,11330.0,5316.068777859999
2020-08-06,11661.57,11285.51,11272.39,11814.0,9332.59173195
2020-08-07,11795.0,11657.1,11639.54,11920.0,8819.479991960001
2020-08-08,11618.53,11795.0,11219.0,11855.98,9721.412479529996
2020-08-09,11701.08,11614.78,11579.85,11817.95,3652.95084532
2020-08-10,11985.89,11707.06,11527.92,12080.0,4533.61991474
2020-08-11,11754.74,11985.72,11510.0,12024.0,7008.767844900001
2020-08-12,11463.0,11755.6,11130.0,11778.5,10328.04447499
2020-08-13,11522.32,11458.67,11425.46,11666.0,4722.36739065
2020-08-14,11709.44,11519.0,11270.91,11849.21,7610.253912179999
2020-08-15,11896.94,11709.44,11652.01,11986.93,5249.2485041
2020-08-16,11872.21,11889.29,11667.7,11983.72,3235.1174252900014
2020-08-17,11819.02,11865.98,11685.97,11940.33,2591.55679068
2020-08-18,12253.37,11819.61,11785.0,12473.0,10380.472607969998
2020-08-19,11800.0,12250.03,11600.0,12299.0,11920.770053700006
2020-08-20,11708.8,11796.05,11574.4,11933.7,6212.22855777
2020-08-21,11835.0,11705.21,11688.54,11894.12,4212.9623217
2020-08-22,11578.23,11835.0,11367.0,11839.87,6746.299976040002
2020-08-23,11624.99,11575.0,11550.0,11697.35,2347.94914944
2020-08-24,11757.76,11621.97,11524.7,11782.04,1834.85863047
2020-08-25,11568.44,11757.13,11548.73,11832.55,3482.6509743999995
2020-08-26,11355.57,11568.44,11112.75,11659.17,7500.437789669999
2020-08-27,11406.77,11354.65,11250.14,11549.8,3443.69769427
2020-08-28,11371.68,11402.14,11122.72,11602.92,8322.12355204
2020-08-29,11563.91,11369.54,11362.32,11592.0,5240.912713100001
2020-08-30,11592.64,11568.22,11423.64,11658.79,2106.33915816
2020-08-31,11629.57,11592.64,11554.37,11731.0,2521.9263429400007
2020-09-01,11936.3,11622.35,11515.0,11949.99,6062.72032678
2020-09-02,11757.27,11937.74,11750.0,12065.82,7415.151348120001
2020-09-03,11360.53,11750.2,11155.32,11760.24,13040.62917165
2020-09-04,10334.42,11359.8,9987.86,11477.35,20961.40963813
2020-09-05,10388.55,10328.49,9902.43,10646.75,15883.498374
2020-09-06,10221.19,10390.34,9850.0,10426.02,11571.565468710005
2020-09-07,10140.98,10218.89,10053.52,10353.39,4740.47358868
2020-09-08,10262.67,10141.43,9880.0,10446.18,9021.175780279998
2020-09-09,10195.18,10263.8,9825.07,10339.62,10134.804607790002
2020-09-10,10274.13,10192.28,10141.53,10427.18,7080.297303739999
2020-09-11,10246.08,10278.65,10200.5,10495.75,9121.918489800004
2020-09-12,10343.18,10248.66,10248.66,10409.44,4347.892467909999
2020-09-13,10559.64,10338.55,10275.0,10576.78,2438.22574214
2020-09-14,10332.37,10553.93,10214.9,10563.06,3682.31036532
